category_code,cell_value,data_type_code,error_data,geo_level_code,program_code,seasonally_adj,time_slot_id,time_slot_name,time
UNDERCONST,2,E_TOTAL,yes,US,RESCONST,no,614,Feb2001,2001-02
UNDERCONST,2,E_SINGLE,yes,US,RESCONST,no,614,Feb2001,2001-02
UNDERCONST,284,MULTI,no,US,RESCONST,yes,614,Feb2001,2001-02
UNDERCONST,987,TOTAL,no,US,RESCONST,yes,614,Feb2001,2001-02
UNDERCONST,672,SINGLE,no,US,RESCONST,yes,614,Feb2001,2001-02
ACOMPLETIONS,284,SINGLE,no,WE,RESCONST,yes,614,Feb2001,2001-02
ACOMPLETIONS,356,TOTAL,no,WE,RESCONST,yes,614,Feb2001,2001-02
ACOMPLETIONS,9,E_SINGLE,yes,WE,RESCONST,yes,614,Feb2001,2001-02
ACOMPLETIONS,8,E_TOTAL,yes,WE,RESCONST,yes,614,Feb2001,2001-02
APERMITS,326,SINGLE,no,WE,RESCONST,yes,614,Feb2001,2001-02
APERMITS,416,TOTAL,no,WE,RESCONST,yes,614,Feb2001,2001-02
ASTARTS,316,SINGLE,no,WE,RESCONST,yes,614,Feb2001,2001-02
ASTARTS,384,TOTAL,no,WE,RESCONST,yes,614,Feb2001,2001-02
ASTARTS,7,E_SINGLE,yes,WE,RESCONST,yes,614,Feb2001,2001-02
ASTARTS,6,E_TOTAL,yes,WE,RESCONST,yes,614,Feb2001,2001-02
AUTHNOTSTD,35.6,TOTAL,no,WE,RESCONST,no,614,Feb2001,2001-02
AUTHNOTSTD,20.6,SINGLE,no,WE,RESCONST,no,614,Feb2001,2001-02
AUTHNOTSTD,11,E_TOTAL,yes,WE,RESCONST,no,614,Feb2001,2001-02
AUTHNOTSTD,15,E_SINGLE,yes,WE,RESCONST,no,614,Feb2001,2001-02
AUTHNOTSTD,21,SINGLE,no,WE,RESCONST,yes,614,Feb2001,2001-02
AUTHNOTSTD,35,TOTAL,no,WE,RESCONST,yes,614,Feb2001,2001-02
COMPLETIONS,25.2,TOTAL,no,WE,RESCONST,no,614,Feb2001,2001-02
COMPLETIONS,20.3,SINGLE,no,WE,RESCONST,no,614,Feb2001,2001-02
COMPLETIONS,8,E_TOTAL,yes,WE,RESCONST,no,614,Feb2001,2001-02
COMPLETIONS,9,E_SINGLE,yes,WE,RESCONST,no,614,Feb2001,2001-02
PERMITS,29.5,TOTAL,no,WE,RESCONST,no,614,Feb2001,2001-02
PERMITS,22.3,SINGLE,no,WE,RESCONST,no,614,Feb2001,2001-02
STARTS,26.0,TOTAL,no,WE,RESCONST,no,614,Feb2001,2001-02
STARTS,21.6,SINGLE,no,WE,RESCONST,no,614,Feb2001,2001-02
STARTS,6,E_TOTAL,yes,WE,RESCONST,no,614,Feb2001,2001-02
STARTS,7,E_SINGLE,yes,WE,RESCONST,no,614,Feb2001,2001-02
UNDERCONST,244.6,TOTAL,no,WE,RESCONST,no,614,Feb2001,2001-02
UNDERCONST,154.6,SINGLE,no,WE,RESCONST,no,614,Feb2001,2001-02
UNDERCONST,3,E_TOTAL,yes,WE,RESCONST,no,614,Feb2001,2001-02
UNDERCONST,4,E_SINGLE,yes,WE,RESCONST,no,614,Feb2001,2001-02
UNDERCONST,257,TOTAL,no,WE,RESCONST,yes,614,Feb2001,2001-02
UNDERCONST,166,SINGLE,no,WE,RESCONST,yes,614,Feb2001,2001-02
ACOMPLETIONS,243,SINGLE,no,MW,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,279,TOTAL,no,MW,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,8,E_SINGLE,yes,MW,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,8,E_TOTAL,yes,MW,RESCONST,yes,615,Mar2001,2001-03
APERMITS,336,TOTAL,no,MW,RESCONST,yes,615,Mar2001,2001-03
APERMITS,259,SINGLE,no,MW,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,343,TOTAL,no,MW,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,275,SINGLE,no,MW,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,8,E_TOTAL,yes,MW,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,7,E_SINGLE,yes,MW,RESCONST,yes,615,Mar2001,2001-03
AUTHNOTSTD,20.7,TOTAL,no,MW,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,16.5,SINGLE,no,MW,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,10,E_TOTAL,yes,MW,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,11,E_SINGLE,yes,MW,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,15,SINGLE,no,MW,RESCONST,yes,615,Mar2001,2001-03
AUTHNOTSTD,19,TOTAL,no,MW,RESCONST,yes,615,Mar2001,2001-03
COMPLETIONS,20.3,TOTAL,no,MW,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,17.6,SINGLE,no,MW,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,8,E_TOTAL,yes,MW,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,8,E_SINGLE,yes,MW,RESCONST,no,615,Mar2001,2001-03
PERMITS,28.7,TOTAL,no,MW,RESCONST,no,615,Mar2001,2001-03
PERMITS,22.6,SINGLE,no,MW,RESCONST,no,615,Mar2001,2001-03
STARTS,26.4,TOTAL,no,MW,RESCONST,no,615,Mar2001,2001-03
STARTS,21.2,SINGLE,no,MW,RESCONST,no,615,Mar2001,2001-03
STARTS,8,E_TOTAL,yes,MW,RESCONST,no,615,Mar2001,2001-03
STARTS,7,E_SINGLE,yes,MW,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,135.4,SINGLE,no,MW,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,187.2,TOTAL,no,MW,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,6,E_SINGLE,yes,MW,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,5,E_TOTAL,yes,MW,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,147,SINGLE,no,MW,RESCONST,yes,615,Mar2001,2001-03
UNDERCONST,199,TOTAL,no,MW,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,130,TOTAL,no,NE,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,109,SINGLE,no,NE,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,11,E_SINGLE,yes,NE,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,10,E_TOTAL,yes,NE,RESCONST,yes,615,Mar2001,2001-03
APERMITS,158,TOTAL,no,NE,RESCONST,yes,615,Mar2001,2001-03
APERMITS,113,SINGLE,no,NE,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,153,TOTAL,no,NE,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,94,SINGLE,no,NE,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,11,E_TOTAL,yes,NE,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,9,E_SINGLE,yes,NE,RESCONST,yes,615,Mar2001,2001-03
AUTHNOTSTD,18.1,TOTAL,no,NE,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,10.4,SINGLE,no,NE,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,11,E_TOTAL,yes,NE,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,8,E_SINGLE,yes,NE,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,10,SINGLE,no,NE,RESCONST,yes,615,Mar2001,2001-03
AUTHNOTSTD,18,TOTAL,no,NE,RESCONST,yes,615,Mar2001,2001-03
COMPLETIONS,9.6,TOTAL,no,NE,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,7.9,SINGLE,no,NE,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,10,E_TOTAL,yes,NE,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,11,E_SINGLE,yes,NE,RESCONST,no,615,Mar2001,2001-03
PERMITS,12.9,TOTAL,no,NE,RESCONST,no,615,Mar2001,2001-03
PERMITS,9.3,SINGLE,no,NE,RESCONST,no,615,Mar2001,2001-03
STARTS,11.9,TOTAL,no,NE,RESCONST,no,615,Mar2001,2001-03
STARTS,7.3,SINGLE,no,NE,RESCONST,no,615,Mar2001,2001-03
STARTS,11,E_TOTAL,yes,NE,RESCONST,no,615,Mar2001,2001-03
STARTS,9,E_SINGLE,yes,NE,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,72.1,SINGLE,no,NE,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,109.8,TOTAL,no,NE,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,5,E_SINGLE,yes,NE,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,3,E_TOTAL,yes,NE,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,76,SINGLE,no,NE,RESCONST,yes,615,Mar2001,2001-03
UNDERCONST,114,TOTAL,no,NE,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,700,TOTAL,no,SO,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,568,SINGLE,no,SO,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,5,E_TOTAL,yes,SO,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,6,E_SINGLE,yes,SO,RESCONST,yes,615,Mar2001,2001-03
APERMITS,728,TOTAL,no,SO,RESCONST,yes,615,Mar2001,2001-03
APERMITS,541,SINGLE,no,SO,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,706,TOTAL,no,SO,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,546,SINGLE,no,SO,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,5,E_TOTAL,yes,SO,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,4,E_SINGLE,yes,SO,RESCONST,yes,615,Mar2001,2001-03
AUTHNOTSTD,77.6,TOTAL,no,SO,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,46.0,SINGLE,no,SO,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,5,E_TOTAL,yes,SO,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,6,E_SINGLE,yes,SO,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,42,SINGLE,no,SO,RESCONST,yes,615,Mar2001,2001-03
AUTHNOTSTD,74,TOTAL,no,SO,RESCONST,yes,615,Mar2001,2001-03
COMPLETIONS,55.8,TOTAL,no,SO,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,45.8,SINGLE,no,SO,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,5,E_TOTAL,yes,SO,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,6,E_SINGLE,yes,SO,RESCONST,no,615,Mar2001,2001-03
PERMITS,67.1,TOTAL,no,SO,RESCONST,no,615,Mar2001,2001-03
PERMITS,51.3,SINGLE,no,SO,RESCONST,no,615,Mar2001,2001-03
STARTS,61.1,TOTAL,no,SO,RESCONST,no,615,Mar2001,2001-03
STARTS,48.7,SINGLE,no,SO,RESCONST,no,615,Mar2001,2001-03
STARTS,5,E_TOTAL,yes,SO,RESCONST,no,615,Mar2001,2001-03
STARTS,4,E_SINGLE,yes,SO,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,275.7,SINGLE,no,SO,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,417.8,TOTAL,no,SO,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,3,E_SINGLE,yes,SO,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,2,E_TOTAL,yes,SO,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,285,SINGLE,no,SO,RESCONST,yes,615,Mar2001,2001-03
UNDERCONST,428,TOTAL,no,SO,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,243,MULTI,no,US,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,1470,TOTAL,no,US,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,1193,SINGLE,no,US,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,10,E_MULTI,yes,US,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,4,E_TOTAL,yes,US,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,4,E_SINGLE,yes,US,RESCONST,yes,615,Mar2001,2001-03
APERMITS,358,MULTI,no,US,RESCONST,yes,615,Mar2001,2001-03
APERMITS,1659,TOTAL,no,US,RESCONST,yes,615,Mar2001,2001-03
APERMITS,1232,SINGLE,no,US,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,329,MULTI,no,US,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,1590,TOTAL,no,US,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,1218,SINGLE,no,US,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,10,E_MULTI,yes,US,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,3,E_TOTAL,yes,US,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,3,E_SINGLE,yes,US,RESCONST,yes,615,Mar2001,2001-03
AUTHNOTSTD,155.0,TOTAL,no,US,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,54.8,MULTI,no,US,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,95.4,SINGLE,no,US,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,4,E_TOTAL,yes,US,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,7,E_MULTI,yes,US,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,5,E_SINGLE,yes,US,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,147,TOTAL,no,US,RESCONST,yes,615,Mar2001,2001-03
AUTHNOTSTD,53,MULTI,no,US,RESCONST,yes,615,Mar2001,2001-03
AUTHNOTSTD,89,SINGLE,no,US,RESCONST,yes,615,Mar2001,2001-03
COMPLETIONS,114.4,TOTAL,no,US,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,18.4,MULTI,no,US,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,93.4,SINGLE,no,US,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,4,E_TOTAL,yes,US,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,10,E_MULTI,yes,US,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,4,E_SINGLE,yes,US,RESCONST,no,615,Mar2001,2001-03
PERMITS,29.1,MULTI,no,US,RESCONST,no,615,Mar2001,2001-03
PERMITS,147.7,TOTAL,no,US,RESCONST,no,615,Mar2001,2001-03
PERMITS,112.7,SINGLE,no,US,RESCONST,no,615,Mar2001,2001-03
STARTS,25.5,MULTI,no,US,RESCONST,no,615,Mar2001,2001-03
STARTS,133.2,TOTAL,no,US,RESCONST,no,615,Mar2001,2001-03
STARTS,104.3,SINGLE,no,US,RESCONST,no,615,Mar2001,2001-03
STARTS,10,E_MULTI,yes,US,RESCONST,no,615,Mar2001,2001-03
STARTS,3,E_TOTAL,yes,US,RESCONST,no,615,Mar2001,2001-03
STARTS,3,E_SINGLE,yes,US,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,290.7,MULTI,no,US,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,644.0,SINGLE,no,US,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,967.0,TOTAL,no,US,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,3,E_MULTI,yes,US,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,2,E_SINGLE,yes,US,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,2,E_TOTAL,yes,US,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,292,MULTI,no,US,RESCONST,yes,615,Mar2001,2001-03
UNDERCONST,676,SINGLE,no,US,RESCONST,yes,615,Mar2001,2001-03
UNDERCONST,1001,TOTAL,no,US,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,361,TOTAL,no,WE,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,273,SINGLE,no,WE,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,8,E_TOTAL,yes,WE,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,8,E_SINGLE,yes,WE,RESCONST,yes,615,Mar2001,2001-03
APERMITS,437,TOTAL,no,WE,RESCONST,yes,615,Mar2001,2001-03
APERMITS,319,SINGLE,no,WE,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,388,TOTAL,no,WE,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,303,SINGLE,no,WE,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,6,E_TOTAL,yes,WE,RESCONST,yes,615,Mar2001,2001-03
ASTARTS,6,E_SINGLE,yes,WE,RESCONST,yes,615,Mar2001,2001-03
AUTHNOTSTD,38.6,TOTAL,no,WE,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,22.4,SINGLE,no,WE,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,11,E_TOTAL,yes,WE,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,15,E_SINGLE,yes,WE,RESCONST,no,615,Mar2001,2001-03
AUTHNOTSTD,22,SINGLE,no,WE,RESCONST,yes,615,Mar2001,2001-03
AUTHNOTSTD,36,TOTAL,no,WE,RESCONST,yes,615,Mar2001,2001-03
COMPLETIONS,28.7,TOTAL,no,WE,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,22.1,SINGLE,no,WE,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,8,E_TOTAL,yes,WE,RESCONST,no,615,Mar2001,2001-03
COMPLETIONS,8,E_SINGLE,yes,WE,RESCONST,no,615,Mar2001,2001-03
PERMITS,38.9,TOTAL,no,WE,RESCONST,no,615,Mar2001,2001-03
PERMITS,29.4,SINGLE,no,WE,RESCONST,no,615,Mar2001,2001-03
STARTS,27.2,SINGLE,no,WE,RESCONST,no,615,Mar2001,2001-03
STARTS,33.8,TOTAL,no,WE,RESCONST,no,615,Mar2001,2001-03
STARTS,6,E_TOTAL,yes,WE,RESCONST,no,615,Mar2001,2001-03
STARTS,6,E_SINGLE,yes,WE,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,160.7,SINGLE,no,WE,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,252.1,TOTAL,no,WE,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,4,E_SINGLE,yes,WE,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,3,E_TOTAL,yes,WE,RESCONST,no,615,Mar2001,2001-03
UNDERCONST,168,SINGLE,no,WE,RESCONST,yes,615,Mar2001,2001-03
UNDERCONST,260,TOTAL,no,WE,RESCONST,yes,615,Mar2001,2001-03
ACOMPLETIONS,322,TOTAL,no,MW,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,254,SINGLE,no,MW,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,9,E_TOTAL,yes,MW,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,9,E_SINGLE,yes,MW,RESCONST,yes,616,Apr2001,2001-04
APERMITS,249,SINGLE,no,MW,RESCONST,yes,616,Apr2001,2001-04
APERMITS,333,TOTAL,no,MW,RESCONST,yes,616,Apr2001,2001-04
ASTARTS,268,SINGLE,no,MW,RESCONST,yes,616,Apr2001,2001-04
ASTARTS,308,TOTAL,no,MW,RESCONST,yes,616,Apr2001,2001-04
ASTARTS,7,E_SINGLE,yes,MW,RESCONST,yes,616,Apr2001,2001-04
ASTARTS,8,E_TOTAL,yes,MW,RESCONST,yes,616,Apr2001,2001-04
AUTHNOTSTD,18.1,SINGLE,no,MW,RESCONST,no,616,Apr2001,2001-04
AUTHNOTSTD,24.5,TOTAL,no,MW,RESCONST,no,616,Apr2001,2001-04
AUTHNOTSTD,10,E_SINGLE,yes,MW,RESCONST,no,616,Apr2001,2001-04
AUTHNOTSTD,9,E_TOTAL,yes,MW,RESCONST,no,616,Apr2001,2001-04
AUTHNOTSTD,15,SINGLE,no,MW,RESCONST,yes,616,Apr2001,2001-04
AUTHNOTSTD,21,TOTAL,no,MW,RESCONST,yes,616,Apr2001,2001-04
COMPLETIONS,19.2,SINGLE,no,MW,RESCONST,no,616,Apr2001,2001-04
COMPLETIONS,24.6,TOTAL,no,MW,RESCONST,no,616,Apr2001,2001-04
COMPLETIONS,9,E_SINGLE,yes,MW,RESCONST,no,616,Apr2001,2001-04
COMPLETIONS,9,E_TOTAL,yes,MW,RESCONST,no,616,Apr2001,2001-04
PERMITS,31.5,TOTAL,no,MW,RESCONST,no,616,Apr2001,2001-04
PERMITS,24.9,SINGLE,no,MW,RESCONST,no,616,Apr2001,2001-04
STARTS,28.6,TOTAL,no,MW,RESCONST,no,616,Apr2001,2001-04
STARTS,25.1,SINGLE,no,MW,RESCONST,no,616,Apr2001,2001-04
STARTS,8,E_TOTAL,yes,MW,RESCONST,no,616,Apr2001,2001-04
STARTS,7,E_SINGLE,yes,MW,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,140.8,SINGLE,no,MW,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,191.2,TOTAL,no,MW,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,6,E_SINGLE,yes,MW,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,5,E_TOTAL,yes,MW,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,147,SINGLE,no,MW,RESCONST,yes,616,Apr2001,2001-04
UNDERCONST,197,TOTAL,no,MW,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,148,TOTAL,no,NE,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,108,SINGLE,no,NE,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,11,E_TOTAL,yes,NE,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,10,E_SINGLE,yes,NE,RESCONST,yes,616,Apr2001,2001-04
APERMITS,112,SINGLE,no,NE,RESCONST,yes,616,Apr2001,2001-04
APERMITS,158,TOTAL,no,NE,RESCONST,yes,616,Apr2001,2001-04
ASTARTS,120,SINGLE,no,NE,RESCONST,yes,616,Apr2001,2001-04
ASTARTS,179,TOTAL,no,NE,RESCONST,yes,616,Apr2001,2001-04
ASTARTS,9,E_SINGLE,yes,NE,RESCONST,yes,616,Apr2001,2001-04
ASTARTS,12,E_TOTAL,yes,NE,RESCONST,yes,616,Apr2001,2001-04
AUTHNOTSTD,9.0,SINGLE,no,NE,RESCONST,no,616,Apr2001,2001-04
AUTHNOTSTD,15.3,TOTAL,no,NE,RESCONST,no,616,Apr2001,2001-04
AUTHNOTSTD,7,E_SINGLE,yes,NE,RESCONST,no,616,Apr2001,2001-04
AUTHNOTSTD,10,E_TOTAL,yes,NE,RESCONST,no,616,Apr2001,2001-04
AUTHNOTSTD,8,SINGLE,no,NE,RESCONST,yes,616,Apr2001,2001-04
AUTHNOTSTD,15,TOTAL,no,NE,RESCONST,yes,616,Apr2001,2001-04
COMPLETIONS,7.8,SINGLE,no,NE,RESCONST,no,616,Apr2001,2001-04
COMPLETIONS,10.9,TOTAL,no,NE,RESCONST,no,616,Apr2001,2001-04
COMPLETIONS,10,E_SINGLE,yes,NE,RESCONST,no,616,Apr2001,2001-04
COMPLETIONS,11,E_TOTAL,yes,NE,RESCONST,no,616,Apr2001,2001-04
PERMITS,14.1,TOTAL,no,NE,RESCONST,no,616,Apr2001,2001-04
PERMITS,10.4,SINGLE,no,NE,RESCONST,no,616,Apr2001,2001-04
STARTS,15.7,TOTAL,no,NE,RESCONST,no,616,Apr2001,2001-04
STARTS,10.6,SINGLE,no,NE,RESCONST,no,616,Apr2001,2001-04
STARTS,12,E_TOTAL,yes,NE,RESCONST,no,616,Apr2001,2001-04
STARTS,9,E_SINGLE,yes,NE,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,74.9,SINGLE,no,NE,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,114.3,TOTAL,no,NE,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,5,E_SINGLE,yes,NE,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,3,E_TOTAL,yes,NE,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,78,SINGLE,no,NE,RESCONST,yes,616,Apr2001,2001-04
UNDERCONST,117,TOTAL,no,NE,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,705,TOTAL,no,SO,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,555,SINGLE,no,SO,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,5,E_TOTAL,yes,SO,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,5,E_SINGLE,yes,SO,RESCONST,yes,616,Apr2001,2001-04
APERMITS,575,SINGLE,no,SO,RESCONST,yes,616,Apr2001,2001-04
APERMITS,744,TOTAL,no,SO,RESCONST,yes,616,Apr2001,2001-04
ASTARTS,605,SINGLE,no,SO,RESCONST,yes,616,Apr2001,2001-04
ASTARTS,745,TOTAL,no,SO,RESCONST,yes,616,Apr2001,2001-04
ASTARTS,4,E_SINGLE,yes,SO,RESCONST,yes,616,Apr2001,2001-04
ASTARTS,4,E_TOTAL,yes,SO,RESCONST,yes,616,Apr2001,2001-04
AUTHNOTSTD,43.3,SINGLE,no,SO,RESCONST,no,616,Apr2001,2001-04
AUTHNOTSTD,73.6,TOTAL,no,SO,RESCONST,no,616,Apr2001,2001-04
AUTHNOTSTD,6,E_SINGLE,yes,SO,RESCONST,no,616,Apr2001,2001-04
AUTHNOTSTD,5,E_TOTAL,yes,SO,RESCONST,no,616,Apr2001,2001-04
AUTHNOTSTD,43,SINGLE,no,SO,RESCONST,yes,616,Apr2001,2001-04
AUTHNOTSTD,74,TOTAL,no,SO,RESCONST,yes,616,Apr2001,2001-04
COMPLETIONS,43.1,SINGLE,no,SO,RESCONST,no,616,Apr2001,2001-04
COMPLETIONS,54.9,TOTAL,no,SO,RESCONST,no,616,Apr2001,2001-04
COMPLETIONS,5,E_SINGLE,yes,SO,RESCONST,no,616,Apr2001,2001-04
COMPLETIONS,5,E_TOTAL,yes,SO,RESCONST,no,616,Apr2001,2001-04
PERMITS,65.2,TOTAL,no,SO,RESCONST,no,616,Apr2001,2001-04
PERMITS,51.8,SINGLE,no,SO,RESCONST,no,616,Apr2001,2001-04
STARTS,68.3,TOTAL,no,SO,RESCONST,no,616,Apr2001,2001-04
STARTS,56.3,SINGLE,no,SO,RESCONST,no,616,Apr2001,2001-04
STARTS,4,E_TOTAL,yes,SO,RESCONST,no,616,Apr2001,2001-04
STARTS,4,E_SINGLE,yes,SO,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,288.7,SINGLE,no,SO,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,431.0,TOTAL,no,SO,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,3,E_SINGLE,yes,SO,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,2,E_TOTAL,yes,SO,RESCONST,no,616,Apr2001,2001-04
UNDERCONST,290,SINGLE,no,SO,RESCONST,yes,616,Apr2001,2001-04
UNDERCONST,431,TOTAL,no,SO,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,1574,TOTAL,no,US,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,303,MULTI,no,US,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,1242,SINGLE,no,US,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,4,E_TOTAL,yes,US,RESCONST,yes,616,Apr2001,2001-04
ACOMPLETIONS,10,E_MULTI,yes,US,RESCONST,yes,616,Apr2001,2001-04
